timestamp, latitude, longitude, heading
1731178773081632746, 40.238000299999996, -111.7390511, 93.7595443725586
1731178773327890534, 40.2380004, -111.7390501, 93.045166015625
1731178773583868816, 40.2380006, -111.7390492, 92.63175964355469
1731178773584608651, 40.2380006, -111.7390492, 92.63175964355469
1731178773836104937, 40.2380006, -111.7390484, 94.37493133544922
1731178774081403464, 40.2380007, -111.73904759999999, 95.18669891357422
1731178774323969463, 40.2380007, -111.73904689999999, 93.40210723876953
1731178774576454956, 40.238000799999995, -111.73904619999999, 93.40210723876953
1731178774826914461, 40.238000799999995, -111.73904569999999, 93.40210723876953
1731178775079172175, 40.238000799999995, -111.7390451, 93.40210723876953
1731178775336345590, 40.238000899999996, -111.7390446, 93.40210723876953
1731178775582176673, 40.238001, -111.73904429999999, 93.40210723876953
1731178775828442277, 40.2380011, -111.73904379999999, 93.40210723876953
1731178776075428697, 40.2380011, -111.7390434, 93.40210723876953
1731178776325770979, 40.2380012, -111.7390429, 93.40210723876953
1731178776326463111, 40.2380012, -111.7390429, 93.40210723876953
1731178776578278194, 40.2380012, -111.73904259999999, 93.40210723876953
1731178776578973160, 40.2380012, -111.73904259999999, 93.40210723876953
1731178776579174142, 40.2380012, -111.73904259999999, 93.40210723876953
1731178776829861221, 40.2380011, -111.7390423, 93.40210723876953
1731178776836043796, 40.2380011, -111.7390423, 93.40210723876953
1731178776836317204, 40.2380011, -111.7390423, 93.40210723876953
1731178777081780490, 40.2380011, -111.73904189999999, 93.40210723876953
1731178777082472122, 40.2380011, -111.73904189999999, 93.40210723876953
1731178777082695271, 40.2380011, -111.73904189999999, 93.40210723876953
1731178777327801723, 40.2380011, -111.7390415, 93.40210723876953
1731178777328471669, 40.2380011, -111.7390415, 93.40210723876953
1731178777333590018, 40.2380011, -111.7390415, 93.40210723876953
1731178777574683846, 40.2380011, -111.7390411, 93.40210723876953
1731178777575354719, 40.2380011, -111.7390411, 93.40210723876953
1731178777575555905, 40.2380011, -111.7390411, 93.40210723876953
1731178777825835742, 40.2380011, -111.7390408, 93.40210723876953
1731178777826531096, 40.2380011, -111.7390408, 93.40210723876953
1731178777826734838, 40.2380011, -111.7390408, 93.40210723876953
1731178778077848678, 40.2380011, -111.7390403, 93.40210723876953
1731178778078539032, 40.2380011, -111.7390403, 93.40210723876953
1731178778078739107, 40.2380011, -111.7390403, 93.40210723876953
1731178778324062430, 40.2380012, -111.73903999999999, 93.40210723876953
1731178778324901765, 40.2380012, -111.73903999999999, 93.40210723876953
1731178778325103581, 40.2380012, -111.73903999999999, 93.40210723876953
1731178778582133087, 40.2380012, -111.7390396, 93.40210723876953
1731178778582777497, 40.2380012, -111.7390396, 93.40210723876953
1731178778583000294, 40.2380012, -111.7390396, 93.40210723876953
1731178778823061545, 40.2380013, -111.7390392, 93.40210723876953
1731178778828081968, 40.2380013, -111.7390392, 93.40210723876953
1731178778828286876, 40.2380013, -111.7390392, 93.40210723876953
1731178779074793739, 40.2380013, -111.7390387, 93.40210723876953
1731178779080002718, 40.2380013, -111.7390387, 93.40210723876953
1731178779080206941, 40.2380013, -111.7390387, 93.40210723876953
1731178779325907487, 40.2380014, -111.7390382, 93.40210723876953
1731178779326597859, 40.2380014, -111.7390382, 93.40210723876953
1731178779326798267, 40.2380014, -111.7390382, 93.40210723876953
1731178779573905521, 40.2380014, -111.7390379, 93.40210723876953
1731178779574578709, 40.2380014, -111.7390379, 93.40210723876953
1731178779574778376, 40.2380014, -111.7390379, 93.40210723876953
1731178779824130379, 40.2380014, -111.7390374, 93.40210723876953
1731178779824802141, 40.2380014, -111.7390374, 93.40210723876953
1731178779825002049, 40.2380014, -111.7390374, 93.40210723876953
1731178780082356688, 40.238001499999996, -111.73903709999999, 93.40210723876953
1731178780083158190, 40.238001499999996, -111.73903709999999, 93.40210723876953
1731178780083375302, 40.238001499999996, -111.73903709999999, 93.40210723876953
1731178780333943384, 40.238001499999996, -111.7390367, 93.40210723876953
1731178780334661182, 40.238001499999996, -111.7390367, 93.40210723876953
1731178780334894720, 40.238001499999996, -111.7390367, 93.40210723876953
1731178780579819562, 40.238001499999996, -111.7390362, 93.40210723876953
1731178780580497416, 40.238001499999996, -111.7390362, 93.40210723876953
1731178780580716028, 40.238001499999996, -111.7390362, 93.40210723876953
1731178780825964000, 40.238001499999996, -111.7390358, 93.40210723876953
1731178780826651336, 40.238001499999996, -111.7390358, 93.40210723876953
1731178780826850336, 40.238001499999996, -111.7390358, 93.40210723876953
1731178781077967753, 40.238001499999996, -111.7390355, 93.40210723876953
1731178781078659440, 40.238001499999996, -111.7390355, 93.40210723876953
1731178781078860608, 40.238001499999996, -111.7390355, 93.40210723876953
1731178781329983432, 40.2380016, -111.7390351, 93.40210723876953
1731178781330672563, 40.2380016, -111.7390351, 93.40210723876953
1731178781330872397, 40.2380016, -111.7390351, 93.40210723876953
1731178781576517853, 40.2380017, -111.73903469999999, 93.40210723876953
1731178781577206188, 40.2380017, -111.73903469999999, 93.40210723876953
1731178781577407670, 40.2380017, -111.73903469999999, 93.40210723876953
1731178781828224975, 40.2380017, -111.7390343, 93.40210723876953
1731178781828897199, 40.2380017, -111.7390343, 93.40210723876953
1731178781829098070, 40.2380017, -111.7390343, 93.40210723876953
1731178782080180653, 40.2380017, -111.73903399999999, 93.40210723876953
1731178782080817081, 40.2380017, -111.73903399999999, 93.40210723876953
1731178782081036434, 40.2380017, -111.73903399999999, 93.40210723876953
1731178782326014980, 40.2380016, -111.7390336, 93.40210723876953
1731178782332208387, 40.2380016, -111.7390336, 93.40210723876953
1731178782332456481, 40.2380016, -111.7390336, 93.40210723876953
1731178782573027143, 40.2380017, -111.7390331, 93.40210723876953
1731178782573679719, 40.2380017, -111.7390331, 93.40210723876953
1731178782583783657, 40.2380017, -111.7390331, 93.40210723876953
1731178782824249615, 40.2380016, -111.73903279999999, 93.40210723876953
1731178782825268748, 40.2380016, -111.73903279999999, 93.40210723876953
1731178782825471971, 40.2380016, -111.73903279999999, 93.40210723876953
1731178783077242704, 40.2380016, -111.7390324, 93.40210723876953
1731178783077933114, 40.2380016, -111.7390324, 93.40210723876953
1731178783078252411, 40.2380016, -111.7390324, 93.40210723876953
1731178783322955160, 40.2380016, -111.73903209999999, 93.40210723876953
1731178783323606903, 40.2380016, -111.73903209999999, 93.40210723876953
1731178783323782977, 40.2380016, -111.73903209999999, 93.40210723876953
1731178783580565170, 40.238001499999996, -111.73903159999999, 93.40210723876953
1731178783581270524, 40.238001499999996, -111.73903159999999, 93.40210723876953
1731178783581472914, 40.238001499999996, -111.73903159999999, 93.40210723876953
1731178783832016458, 40.238000899999996, -111.73903109999999, 120.02318572998047
1731178783832749812, 40.238000899999996, -111.73903109999999, 120.02318572998047
1731178783832983628, 40.238000899999996, -111.73903109999999, 120.02318572998047
1731178784078122174, 40.2379999, -111.7390308, 158.07528686523438
1731178784084344934, 40.2379999, -111.7390308, 158.07528686523438
1731178784084545009, 40.2379999, -111.7390308, 158.07528686523438
1731178784324453817, 40.237998499999996, -111.7390307, 170.3264617919922
1731178784325115060, 40.237998499999996, -111.7390307, 170.3264617919922
1731178784325301338, 40.237998499999996, -111.7390307, 170.3264617919922
1731178784576145069, 40.237997, -111.7390312, 185.7855987548828
1731178784576857404, 40.237997, -111.7390312, 185.7855987548828
1731178784577063775, 40.237997, -111.7390312, 185.7855987548828
1731178784824000290, 40.2379955, -111.7390324, 202.65335083007812
1731178784824671366, 40.2379955, -111.7390324, 202.65335083007812
1731178784824857145, 40.2379955, -111.7390324, 202.65335083007812
1731178785074183389, 40.2379941, -111.73903399999999, 214.7464599609375
1731178785074891280, 40.2379941, -111.73903399999999, 214.7464599609375
1731178785075102299, 40.2379941, -111.73903399999999, 214.7464599609375
1731178785326389550, 40.237992999999996, -111.73903539999999, 220.0426483154297
1731178785327038626, 40.237992999999996, -111.73903539999999, 220.0426483154297
1731178785327223052, 40.237992999999996, -111.73903539999999, 220.0426483154297
1731178785578546118, 40.2379919, -111.73903639999999, 222.19927978515625
1731178785579202712, 40.2379919, -111.73903639999999, 222.19927978515625
1731178785579533472, 40.2379919, -111.73903639999999, 222.19927978515625
1731178785824800834, 40.237991199999996, -111.7390372, 224.25025939941406
1731178785830349221, 40.237991199999996, -111.7390372, 224.25025939941406
1731178785830786038, 40.237991199999996, -111.7390372, 224.25025939941406
1731178786076539512, 40.237990499999995, -111.7390379, 223.5124969482422
1731178786077244903, 40.237990499999995, -111.7390379, 223.5124969482422
1731178786077580293, 40.237990499999995, -111.7390379, 223.5124969482422
1731178786322859247, 40.237989999999996, -111.7390381, 223.5124969482422
1731178786323556416, 40.237989999999996, -111.7390381, 223.5124969482422
1731178786323961158, 40.237989999999996, -111.7390381, 223.5124969482422
1731178786575608317, 40.2379897, -111.73903779999999, 223.5124969482422
1731178786576514357, 40.2379897, -111.73903779999999, 223.5124969482422
1731178786576918339, 40.2379897, -111.73903779999999, 223.5124969482422
1731178786826566048, 40.237989299999995, -111.7390368, 167.81552124023438
1731178786827225790, 40.237989299999995, -111.7390368, 167.81552124023438
1731178786827527847, 40.237989299999995, -111.7390368, 167.81552124023438
1731178787072633319, 40.237989, -111.73903539999999, 125.64622497558594
1731178787078570485, 40.237989, -111.73903539999999, 125.64622497558594
1731178787079021376, 40.237989, -111.73903539999999, 125.64622497558594
1731178787324799072, 40.2379889, -111.7390341, 110.45038604736328
1731178787330584090, 40.2379889, -111.7390341, 110.45038604736328
1731178787330987165, 40.2379889, -111.7390341, 110.45038604736328
1731178787577516901, 40.2379886, -111.73903299999999, 108.66947937011719
1731178787582559343, 40.2379886, -111.73903299999999, 108.66947937011719
1731178787582976399, 40.2379886, -111.73903299999999, 108.66947937011719
1731178787828602281, 40.237988099999995, -111.7390322, 115.34297943115234
1731178787829265116, 40.237988099999995, -111.7390322, 115.34297943115234
1731178787829569135, 40.237988099999995, -111.7390322, 115.34297943115234
1731178788075503314, 40.2379876, -111.7390312, 119.26797485351562
1731178788076464669, 40.2379876, -111.7390312, 119.26797485351562
1731178788076866948, 40.2379876, -111.7390312, 119.26797485351562
1731178788326642601, 40.2379874, -111.73903039999999, 115.88424682617188
1731178788327303510, 40.2379874, -111.73903039999999, 115.88424682617188
1731178788327605641, 40.2379874, -111.73903039999999, 115.88424682617188
1731178788579524930, 40.2379874, -111.7390298, 107.64997863769531
1731178788580519970, 40.2379874, -111.7390298, 107.64997863769531
1731178788580928342, 40.2379874, -111.7390298, 107.64997863769531
1731178788836646513, 40.2379874, -111.7390296, 107.64997863769531
1731178788837309089, 40.2379874, -111.7390296, 107.64997863769531
1731178788837610831, 40.2379874, -111.7390296, 107.64997863769531
1731178789082576914, 40.2379874, -111.7390296, 107.64997863769531
1731178789083283453, 40.2379874, -111.7390296, 107.64997863769531
1731178789083584991, 40.2379874, -111.7390296, 107.64997863769531
1731178789328678334, 40.2379873, -111.73902939999999, 107.64997863769531
1731178789329336299, 40.2379873, -111.73902939999999, 107.64997863769531
1731178789329636189, 40.2379873, -111.73902939999999, 107.64997863769531
1731178789576479111, 40.2379871, -111.73902899999999, 111.17813873291016
1731178789577096631, 40.2379871, -111.73902899999999, 111.17813873291016
1731178789577379762, 40.2379871, -111.73902899999999, 111.17813873291016
1731178789826702784, 40.237986899999996, -111.7390286, 117.53173828125
1731178789827369027, 40.237986899999996, -111.7390286, 117.53173828125
1731178789827670990, 40.237986899999996, -111.7390286, 117.53173828125
1731178790078728148, 40.2379867, -111.7390283, 117.53173828125
1731178790079387909, 40.2379867, -111.7390283, 117.53173828125
1731178790079690206, 40.2379867, -111.7390283, 117.53173828125
1731178790324990364, 40.2379865, -111.73902799999999, 117.53173828125
1731178790326593128, 40.2379865, -111.73902799999999, 117.53173828125
1731178790326998074, 40.2379865, -111.73902799999999, 117.53173828125
1731178790583067969, 40.237986299999996, -111.7390279, 117.53173828125
1731178790583727452, 40.237986299999996, -111.7390279, 117.53173828125
1731178790584027657, 40.237986299999996, -111.7390279, 117.53173828125
1731178790823009518, 40.237986, -111.73902779999999, 117.53173828125
1731178790828683702, 40.237986, -111.73902779999999, 117.53173828125
1731178790829084518, 40.237986, -111.73902779999999, 117.53173828125
1731178791076673516, 40.2379859, -111.7390277, 117.53173828125
1731178791080633250, 40.2379859, -111.7390277, 117.53173828125
1731178791081039159, 40.2379859, -111.7390277, 117.53173828125
1731178791326773763, 40.237985599999995, -111.7390276, 117.53173828125
1731178791327384709, 40.237985599999995, -111.7390276, 117.53173828125
1731178791327665303, 40.237985599999995, -111.7390276, 117.53173828125
1731178791578786738, 40.2379853, -111.73902779999999, 117.53173828125
1731178791579446555, 40.2379853, -111.73902779999999, 117.53173828125
1731178791579752463, 40.2379853, -111.73902779999999, 117.53173828125
1731178791825016269, 40.2379848, -111.7390283, 179.2351531982422
1731178791825729734, 40.2379848, -111.7390283, 179.2351531982422
1731178791826204032, 40.2379848, -111.7390283, 179.2351531982422
1731178792083635227, 40.2379843, -111.7390289, 195.01673889160156
1731178792084756212, 40.2379843, -111.7390289, 195.01673889160156
1731178792085182565, 40.2379843, -111.7390289, 195.01673889160156
1731178792334840292, 40.2379835, -111.7390291, 192.379638671875
1731178792335522276, 40.2379835, -111.7390291, 192.379638671875
1731178792335825036, 40.2379835, -111.7390291, 192.379638671875
1731178792580679285, 40.237982699999996, -111.7390296, 198.68048095703125
1731178792581343898, 40.237982699999996, -111.7390296, 198.68048095703125
1731178792581627584, 40.237982699999996, -111.7390296, 198.68048095703125
1731178792826842853, 40.2379823, -111.7390308, 220.695556640625
1731178792827511911, 40.2379823, -111.7390308, 220.695556640625
1731178792827815764, 40.2379823, -111.7390308, 220.695556640625
1731178793074810853, 40.237982099999996, -111.7390324, 245.11708068847656
1731178793075472410, 40.237982099999996, -111.7390324, 245.11708068847656
1731178793075775578, 40.237982099999996, -111.7390324, 245.11708068847656
1731178793325070859, 40.237981999999995, -111.7390341, 253.74082946777344
1731178793325708583, 40.237981999999995, -111.7390341, 253.74082946777344
1731178793326112770, 40.237981999999995, -111.7390341, 253.74082946777344
1731178793571808355, 40.2379818, -111.7390356, 254.8953094482422
1731178793572689210, 40.2379818, -111.7390356, 254.8953094482422
1731178793573097266, 40.2379818, -111.7390356, 254.8953094482422
1731178793829097383, 40.2379818, -111.7390367, 260.3406066894531
1731178793829770144, 40.2379818, -111.7390367, 260.3406066894531
1731178793830187479, 40.2379818, -111.7390367, 260.3406066894531
1731178794080962857, 40.237982099999996, -111.73903779999999, 275.47998046875
1731178794081577970, 40.237982099999996, -111.73903779999999, 275.47998046875
1731178794081878527, 40.237982099999996, -111.73903779999999, 275.47998046875
1731178794326906129, 40.2379825, -111.7390389, 283.3377380371094
1731178794332834276, 40.2379825, -111.7390389, 283.3377380371094
1731178794333284407, 40.2379825, -111.7390389, 283.3377380371094
1731178794578920529, 40.237982699999996, -111.7390399, 284.0189208984375
1731178794579582587, 40.237982699999996, -111.7390399, 284.0189208984375
1731178794579886958, 40.237982699999996, -111.7390399, 284.0189208984375
1731178794825141468, 40.2379831, -111.73904089999999, 287.59661865234375
1731178794825883526, 40.2379831, -111.73904089999999, 287.59661865234375
1731178794826282342, 40.2379831, -111.73904089999999, 287.59661865234375
1731178795077907167, 40.2379837, -111.7390417, 302.2608337402344
1731178795078475484, 40.2379837, -111.7390417, 302.2608337402344
1731178795078639633, 40.2379837, -111.7390417, 302.2608337402344
1731178795322984232, 40.2379846, -111.7390425, 314.515625
1731178795323817309, 40.2379846, -111.7390425, 314.515625
1731178795324016550, 40.2379846, -111.7390425, 314.515625
1731178795580985540, 40.2379854, -111.73904399999999, 308.9114990234375
1731178795581895228, 40.2379854, -111.73904399999999, 308.9114990234375
1731178795582108729, 40.2379854, -111.73904399999999, 308.9114990234375
1731178795832506549, 40.237985699999996, -111.73904569999999, 298.2161560058594
1731178795833078773, 40.237985699999996, -111.73904569999999, 298.2161560058594
1731178795833292329, 40.237985699999996, -111.73904569999999, 298.2161560058594
1731178796078641652, 40.2379861, -111.73904739999999, 292.55902099609375
1731178796084911856, 40.2379861, -111.73904739999999, 292.55902099609375
1731178796085124542, 40.2379861, -111.73904739999999, 292.55902099609375
1731178796324882033, 40.237986299999996, -111.7390484, 291.4039001464844
1731178796325810629, 40.237986299999996, -111.7390484, 291.4039001464844
1731178796326007481, 40.237986299999996, -111.7390484, 291.4039001464844
1731178796577014081, 40.237986299999996, -111.7390489, 288.8202819824219
1731178796577843176, 40.237986299999996, -111.7390489, 288.8202819824219
1731178796578039732, 40.237986299999996, -111.7390489, 288.8202819824219
1731178796828659756, 40.2379862, -111.73904909999999, 288.8202819824219
1731178796829350240, 40.2379862, -111.73904909999999, 288.8202819824219
1731178796829546592, 40.2379862, -111.73904909999999, 288.8202819824219
1731178797081550565, 40.237986, -111.7390494, 288.8202819824219
1731178797082119733, 40.237986, -111.7390494, 288.8202819824219
1731178797082333438, 40.237986, -111.7390494, 288.8202819824219
1731178797326820610, 40.237986, -111.7390499, 280.4745178222656
1731178797327372611, 40.237986, -111.7390499, 280.4745178222656
1731178797327568964, 40.237986, -111.7390499, 280.4745178222656
1731178797584699971, 40.237986, -111.7390506, 273.1872863769531
1731178797585318306, 40.237986, -111.7390506, 273.1872863769531
1731178797585480862, 40.237986, -111.7390506, 273.1872863769531
1731178797824945648, 40.2379859, -111.73905119999999, 263.8697509765625
1731178797825900522, 40.2379859, -111.73905119999999, 263.8697509765625
1731178797830509647, 40.2379859, -111.73905119999999, 263.8697509765625
1731178798077540253, 40.237985599999995, -111.739052, 254.36866760253906
1731178798078112921, 40.237985599999995, -111.739052, 254.36866760253906
1731178798078309403, 40.237985599999995, -111.739052, 254.36866760253906
1731178798323843912, 40.2379852, -111.7390528, 247.43447875976562
1731178798324416951, 40.2379852, -111.7390528, 247.43447875976562
1731178798324611321, 40.2379852, -111.7390528, 247.43447875976562
1731178798575732162, 40.2379849, -111.7390537, 244.80982971191406
1731178798576288275, 40.2379849, -111.7390537, 244.80982971191406
1731178798576482942, 40.2379849, -111.7390537, 244.80982971191406
1731178798826751910, 40.237984399999995, -111.73905479999999, 243.06275939941406
1731178798827346837, 40.237984399999995, -111.73905479999999, 243.06275939941406
1731178798827544967, 40.237984399999995, -111.73905479999999, 243.06275939941406
1731178799079009050, 40.237983799999995, -111.7390559, 241.64231872558594
1731178799079942941, 40.237983799999995, -111.7390559, 241.64231872558594
1731178799080141905, 40.237983799999995, -111.7390559, 241.64231872558594
1731178799330811374, 40.237983199999995, -111.7390571, 237.8163299560547
1731178799337077189, 40.237983199999995, -111.7390571, 237.8163299560547
1731178799337275486, 40.237983199999995, -111.7390571, 237.8163299560547
1731178799576894903, 40.2379823, -111.73905839999999, 234.0904998779297
1731178799588926458, 40.2379823, -111.73905839999999, 234.0904998779297
1731178799589138995, 40.2379823, -111.73905839999999, 234.0904998779297
1731178799828794764, 40.237981399999995, -111.73906009999999, 234.1247100830078
1731178799829379766, 40.237981399999995, -111.73906009999999, 234.1247100830078
1731178799829574174, 40.237981399999995, -111.73906009999999, 234.1247100830078
1731178800080810978, 40.2379807, -111.7390621, 239.5634307861328
1731178800081421794, 40.2379807, -111.7390621, 239.5634307861328
1731178800081635684, 40.2379807, -111.7390621, 239.5634307861328
1731178800326825673, 40.237980199999996, -111.7390642, 246.72802734375
1731178800327870935, 40.237980199999996, -111.7390642, 246.72802734375
1731178800328066510, 40.237980199999996, -111.7390642, 246.72802734375
1731178800579708667, 40.2379799, -111.7390666, 254.10720825195312
1731178800580166650, 40.2379799, -111.7390666, 254.10720825195312
1731178800580357335, 40.2379799, -111.7390666, 254.10720825195312
1731178800830839155, 40.23798, -111.7390691, 262.9231262207031
1731178800831337805, 40.23798, -111.7390691, 262.9231262207031
1731178800831527269, 40.23798, -111.7390691, 262.9231262207031
1731178801082746054, 40.2379803, -111.7390708, 269.496337890625
1731178801083253852, 40.2379803, -111.7390708, 269.496337890625
1731178801083442612, 40.2379803, -111.7390708, 269.496337890625
1731178801323112065, 40.2379804, -111.73907159999999, 273.0345458984375
1731178801324011086, 40.2379804, -111.73907159999999, 273.0345458984375
1731178801324201235, 40.2379804, -111.73907159999999, 273.0345458984375
1731178801575933170, 40.2379803, -111.73907249999999, 268.59564208984375
1731178801576418727, 40.2379803, -111.73907249999999, 268.59564208984375
1731178801576607228, 40.2379803, -111.73907249999999, 268.59564208984375
1731178801821125752, 40.237980199999996, -111.73907319999999, 265.5878601074219
1731178801822088181, 40.237980199999996, -111.73907319999999, 265.5878601074219
1731178801822277218, 40.237980199999996, -111.73907319999999, 265.5878601074219
1731178802073907153, 40.2379803, -111.73907399999999, 266.0261535644531
1731178802074376543, 40.2379803, -111.73907399999999, 266.0261535644531
1731178802074563766, 40.2379803, -111.73907399999999, 266.0261535644531
1731178802331145530, 40.2379803, -111.7390746, 266.7976989746094
1731178802332115533, 40.2379803, -111.7390746, 266.7976989746094
1731178802332348442, 40.2379803, -111.7390746, 266.7976989746094
1731178802577089077, 40.2379803, -111.7390753, 264.6198425292969
1731178802578020821, 40.2379803, -111.7390753, 264.6198425292969
1731178802578210673, 40.2379803, -111.7390753, 264.6198425292969
1731178802828933698, 40.2379801, -111.739076, 264.6198425292969
1731178802835075402, 40.2379801, -111.739076, 264.6198425292969
1731178802835282365, 40.2379801, -111.739076, 264.6198425292969
1731178803075991100, 40.2379799, -111.7390765, 264.6198425292969
1731178803076430287, 40.2379799, -111.7390765, 264.6198425292969
